# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
2101000,70.583,7101400.0,30825.88,27805.3,3020.58,230.371363283,0.299232857143,0.339842857143,0.922757142857,1.23985714286,49.8054772396,74.668121219,0.563742857143,0.154614285714,0.000448291428571,0.000707185714286,3.52461640905,1.29117492881,100610.628622,436.73235765,393.937633708,42.794723942
2100000,93.82,8610990.0,36653.54,32761.8,3891.74,234.929286503,0.273086021505,0.353268817204,0.79132688172,0.999397849462,39.6267320401,60.1833297804,0.584150537634,0.171172043011,0.000418674193548,0.000667462365591,2.70675762098,0.943093157109,91782.029418,390.679386058,349.198465146,41.4809209124
2000000,59.563,5111510.0,18027.59,15997.7,2029.89,283.538176761,0.255355932203,0.318745762712,0.826562711864,0.950915254237,58.1177912462,78.3573695079,0.420271186441,0.171576271186,0.00070646440678,0.00103881355932,4.010912815,1.46804224099,85816.8661753,302.664237866,268.584523949,34.0797139164
1900000,70.709,5903830.0,19269.38,16920.6,2348.78,306.384014431,0.248482714286,0.3387,0.753258571429,0.903757142857,49.2494590505,70.8919656621,0.499414285714,0.161685714286,0.000598915714286,0.000948514285714,3.32527683887,1.16679630599,83494.7460719,272.51665276,239.299099125,33.2175536353
1800000,65.723,5279590.0,17243.22,15029.7,2213.52,306.183531846,0.239012307692,0.332907692308,0.737472461538,0.855815384615,52.2549183695,72.7644812318,0.461169230769,0.166876923077,0.000680666153846,0.00104553846154,3.50927377022,1.20097987006,80330.9343761,262.3620346,228.682500799,33.679533801
1700000,43.468,3283640.0,11271.91,9652.6,1619.31,291.311765264,0.22471255814,0.301046511628,0.759827674419,0.807813953488,76.5519462593,96.5169780068,0.264395348837,0.176279069767,0.0010620255814,0.00150660465116,5.17244869789,1.75011502715,75541.5478053,259.31512837,222.062206681,37.2529216895
1600000,49.559,3471010.0,12252.48,10437.6,1814.88,283.290403249,0.208423061224,0.294673469388,0.720640816327,0.761387755102,67.4866320951,84.8180956032,0.268489795918,0.180448979592,0.00100226938776,0.00135973469388,4.67119998386,1.65071934462,70037.934583,247.2301701,210.609576464,36.6205936359
1500000,73.898,4836010.0,17039.71,14571.2,2468.51,283.808233826,0.194733561644,0.324863013699,0.616723424658,0.713438356164,47.0260358873,64.9070340199,0.423424657534,0.166342465753,0.000736482191781,0.00111601369863,3.25512192482,1.13307532004,65441.6898969,230.584183604,197.179896614,33.4042869902
1400000,47.598,3038560.0,11018.65,9238.1,1780.55,275.765179945,0.189796170213,0.299893617021,0.642122978723,0.666425531915,69.7239379806,86.3586705324,0.214446808511,0.19229787234,0.00114085106383,0.00155585106383,4.69826463297,1.5674398084,63837.9763856,231.493970335,194.085885962,37.4080843733
1300000,56.746,3269670.0,12533.03,10466.6,2066.43,260.884239486,0.171441785714,0.294339285714,0.592583571429,0.618803571429,58.3842032919,72.9901667078,0.235553571429,0.189482142857,0.00105179821429,0.00143194642857,4.03876925246,1.44089451239,57619.3916752,220.861910972,184.446480809,36.4154301625
1200000,56.814,3033520.0,12077.86,10011.7,2066.16,251.16369953,0.15893,0.295928571429,0.547081785714,0.571,57.7503784279,72.2392368078,0.233625,0.190142857143,0.00111919107143,0.001510125,3.96715598268,1.38992149822,53393.8817897,212.585982328,176.21888971,36.367092618
